MedianIncome,RegionName,year,state_fip,_last_synced_
81536.86,64151,2022,29,2023-12-02 16:50:45
102442.77,64152,2022,29,2023-12-02 16:50:45
81542.01000000001,64153,2022,29,2023-12-02 16:50:45
85774.28,64154,2022,29,2023-12-02 16:50:45
85057.40000000001,64155,2022,29,2023-12-02 16:50:45
118490.17,64156,2022,29,2023-12-02 16:50:45
128300.92,64157,2022,29,2023-12-02 16:50:45
94069.90000000001,64158,2022,29,2023-12-02 16:50:45
45719.64,64402,2022,29,2023-12-02 16:50:45
40315.23,64424,2022,29,2023-12-02 16:50:45
60682.450000000004,64429,2022,29,2023-12-02 16:50:45
88211.26000000001,64443,2022,29,2023-12-02 16:50:45
59960.42,64454,2022,29,2023-12-02 16:50:45
55277.01,64463,2022,29,2023-12-02 16:50:45
69932.88,64465,2022,29,2023-12-02 16:50:45
46497.29,64468,2022,29,2023-12-02 16:50:45
61019.26,64469,2022,29,2023-12-02 16:50:45
67442.34,64477,2022,29,2023-12-02 16:50:45
56594.380000000005,64485,2022,29,2023-12-02 16:50:45
63145.18,64489,2022,29,2023-12-02 16:50:45
77359.18000000001,64490,2022,29,2023-12-02 16:50:45
56373.96,64491,2022,29,2023-12-02 16:50:45
58600.82,64492,2022,29,2023-12-02 16:50:45
37069.700000000004,64501,2022,29,2023-12-02 16:50:45
50804.75,64503,2022,29,2023-12-02 16:50:45
52565.020000000004,64504,2022,29,2023-12-02 16:50:45
63353.240000000005,64505,2022,29,2023-12-02 16:50:45
57606.87,64506,2022,29,2023-12-02 16:50:45
63474.78,64507,2022,29,2023-12-02 16:50:45
55548.93,64601,2022,29,2023-12-02 16:50:45
60053.12,64624,2022,29,2023-12-02 16:50:45
53118.130000000005,64628,2022,29,2023-12-02 16:50:45
53967.880000000005,64633,2022,29,2023-12-02 16:50:45
54979.340000000004,64640,2022,29,2023-12-02 16:50:45
67486.63,64644,2022,29,2023-12-02 16:50:45
64980.64,64648,2022,29,2023-12-02 16:50:45
57142.340000000004,64658,2022,29,2023-12-02 16:50:45
60753.520000000004,64668,2022,29,2023-12-02 16:50:45
59225.0,64671,2022,29,2023-12-02 16:50:45
52041.78,64673,2022,29,2023-12-02 16:50:45
52561.93,64683,2022,29,2023-12-02 16:50:45
59837.85,64701,2022,29,2023-12-02 16:50:45
58957.200000000004,64720,2022,29,2023-12-02 16:50:45
43028.25,64724,2022,29,2023-12-02 16:50:45
63796.14,64725,2022,29,2023-12-02 16:50:45
45293.22,64730,2022,29,2023-12-02 16:50:45
92660.86,64734,2022,29,2023-12-02 16:50:45
50846.98,64735,2022,29,2023-12-02 16:50:45
66506.07,64742,2022,29,2023-12-02 16:50:45
38094.55,64744,2022,29,2023-12-02 16:50:45
63811.590000000004,64747,2022,29,2023-12-02 16:50:45
72264.8,64755,2022,29,2023-12-02 16:50:45
45076.92,64759,2022,29,2023-12-02 16:50:45
49109.37,64762,2022,29,2023-12-02 16:50:45
52757.630000000005,64772,2022,29,2023-12-02 16:50:45
40716.93,64776,2022,29,2023-12-02 16:50:45
46382.96,64779,2022,29,2023-12-02 16:50:45
47625.14,64801,2022,29,2023-12-02 16:50:45
56437.82,64804,2022,29,2023-12-02 16:50:45
56166.93,64831,2022,29,2023-12-02 16:50:45
73424.58,64834,2022,29,2023-12-02 16:50:45
48903.37,64836,2022,29,2023-12-02 16:50:45
67566.97,64840,2022,29,2023-12-02 16:50:45
47046.28,64843,2022,29,2023-12-02 16:50:45
45620.76,64844,2022,29,2023-12-02 16:50:45
54832.05,64850,2022,29,2023-12-02 16:50:45
36732.89,64854,2022,29,2023-12-02 16:50:45
77464.24,64855,2022,29,2023-12-02 16:50:45
41747.96,64856,2022,29,2023-12-02 16:50:45
46833.07,64862,2022,29,2023-12-02 16:50:45
50985.0,64863,2022,29,2023-12-02 16:50:45
49283.44,64865,2022,29,2023-12-02 16:50:45
58513.270000000004,64870,2022,29,2023-12-02 16:50:45
86023.54000000001,65010,2022,29,2023-12-02 16:50:45
39912.5,65011,2022,29,2023-12-02 16:50:45
42745.0,65013,2022,29,2023-12-02 16:50:45
55461.380000000005,65014,2022,29,2023-12-02 16:50:45
29996.690000000002,65017,2022,29,2023-12-02 16:50:45
65848.93000000001,65018,2022,29,2023-12-02 16:50:45
55858.96,65020,2022,29,2023-12-02 16:50:45
70761.0,65023,2022,29,2023-12-02 16:50:45
41846.840000000004,65026,2022,29,2023-12-02 16:50:45
68860.65000000001,65032,2022,29,2023-12-02 16:50:45
62773.35,65037,2022,29,2023-12-02 16:50:45
112714.96,65039,2022,29,2023-12-02 16:50:45
61552.8,65041,2022,29,2023-12-02 16:50:45
74309.35,65043,2022,29,2023-12-02 16:50:45
66950.0,65047,2022,29,2023-12-02 16:50:45
75850.23,65049,2022,29,2023-12-02 16:50:45
60328.130000000005,65051,2022,29,2023-12-02 16:50:45
68438.35,65052,2022,29,2023-12-02 16:50:45
96059.86,65053,2022,29,2023-12-02 16:50:45
80018.64,65063,2022,29,2023-12-02 16:50:45
56754.03,65065,2022,29,2023-12-02 16:50:45
59148.78,65066,2022,29,2023-12-02 16:50:45
71456.25,65074,2022,29,2023-12-02 16:50:45
42731.61,65078,2022,29,2023-12-02 16:50:45
54046.16,65079,2022,29,2023-12-02 16:50:45
68281.79000000001,65080,2022,29,2023-12-02 16:50:45
50363.91,65081,2022,29,2023-12-02 16:50:45
45116.06,65084,2022,29,2023-12-02 16:50:45
65048.62,65101,2022,29,2023-12-02 16:50:45
66978.84,65109,2022,29,2023-12-02 16:50:45
42726.46,65201,2022,29,2023-12-02 16:50:45
63795.11,65202,2022,29,2023-12-02 16:50:45
71283.21,65203,2022,29,2023-12-02 16:50:45
62944.33,65231,2022,29,2023-12-02 16:50:45
55747.72,65233,2022,29,2023-12-02 16:50:45
65414.270000000004,65240,2022,29,2023-12-02 16:50:45
56190.62,65243,2022,29,2023-12-02 16:50:45
53829.86,65248,2022,29,2023-12-02 16:50:45
60135.520000000004,65251,2022,29,2023-12-02 16:50:45
63334.700000000004,65254,2022,29,2023-12-02 16:50:45
66889.23,65255,2022,29,2023-12-02 16:50:45
79744.66,65256,2022,29,2023-12-02 16:50:45
61928.75,65259,2022,29,2023-12-02 16:50:45
47707.54,65265,2022,29,2023-12-02 16:50:45
49498.71,65270,2022,29,2023-12-02 16:50:45
55341.9,65275,2022,29,2023-12-02 16:50:45
63155.48,65276,2022,29,2023-12-02 16:50:45
81970.49,65279,2022,29,2023-12-02 16:50:45
56650.0,65281,2022,29,2023-12-02 16:50:45
79445.96,65284,2022,29,2023-12-02 16:50:45
52236.450000000004,65301,2022,29,2023-12-02 16:50:45
53011.01,65325,2022,29,2023-12-02 16:50:45
46688.87,65326,2022,29,2023-12-02 16:50:45
56530.520000000004,65332,2022,29,2023-12-02 16:50:45
61667.130000000005,65336,2022,29,2023-12-02 16:50:45
58581.25,65337,2022,29,2023-12-02 16:50:45
54401.51,65338,2022,29,2023-12-02 16:50:45
48775.65,65340,2022,29,2023-12-02 16:50:45
43251.76,65349,2022,29,2023-12-02 16:50:45
55362.5,65350,2022,29,2023-12-02 16:50:45
55210.060000000005,65351,2022,29,2023-12-02 16:50:45
43625.65,65355,2022,29,2023-12-02 16:50:45
46394.29,65360,2022,29,2023-12-02 16:50:45
47846.590000000004,65401,2022,29,2023-12-02 16:50:45
32896.14,65438,2022,29,2023-12-02 16:50:45
55362.5,65441,2022,29,2023-12-02 16:50:45
56347.18,65452,2022,29,2023-12-02 16:50:45
48642.78,65453,2022,29,2023-12-02 16:50:45
55557.17,65459,2022,29,2023-12-02 16:50:45
35321.79,65466,2022,29,2023-12-02 16:50:45
39734.31,65483,2022,29,2023-12-02 16:50:45
52575.32,65486,2022,29,2023-12-02 16:50:45
49648.06,65535,2022,29,2023-12-02 16:50:45
48527.42,65536,2022,29,2023-12-02 16:50:45
37749.5,65542,2022,29,2023-12-02 16:50:45
45416.82,65548,2022,29,2023-12-02 16:50:45
59245.6,65550,2022,29,2023-12-02 16:50:45
63259.51,65552,2022,29,2023-12-02 16:50:45
44511.450000000004,65556,2022,29,2023-12-02 16:50:45
54910.33,65559,2022,29,2023-12-02 16:50:45
44539.26,65560,2022,29,2023-12-02 16:50:45
44780.28,65565,2022,29,2023-12-02 16:50:45
49540.94,65582,2022,29,2023-12-02 16:50:45
68611.39,65583,2022,29,2023-12-02 16:50:45
56105.130000000005,65584,2022,29,2023-12-02 16:50:45
36714.35,65588,2022,29,2023-12-02 16:50:45
48016.54,65591,2022,29,2023-12-02 16:50:45
56477.99,65604,2022,29,2023-12-02 16:50:45
46783.630000000005,65605,2022,29,2023-12-02 16:50:45
38170.770000000004,65606,2022,29,2023-12-02 16:50:45
47477.85,65608,2022,29,2023-12-02 16:50:45
64473.880000000005,65610,2022,29,2023-12-02 16:50:45
49421.46,65611,2022,29,2023-12-02 16:50:45
55089.55,65612,2022,29,2023-12-02 16:50:45
48417.21,65613,2022,29,2023-12-02 16:50:45
54169.76,65616,2022,29,2023-12-02 16:50:45
68144.8,65619,2022,29,2023-12-02 16:50:45
36287.93,65622,2022,29,2023-12-02 16:50:45
60105.65,65624,2022,29,2023-12-02 16:50:45
49813.89,65625,2022,29,2023-12-02 16:50:45
46273.78,65626,2022,29,2023-12-02 16:50:45
76577.41,65631,2022,29,2023-12-02 16:50:45
53591.93,65632,2022,29,2023-12-02 16:50:45
53931.83,65633,2022,29,2023-12-02 16:50:45
44685.520000000004,65641,2022,29,2023-12-02 16:50:45
63300.71,65644,2022,29,2023-12-02 16:50:45
50212.5,65646,2022,29,2023-12-02 16:50:45
55334.69,65647,2022,29,2023-12-02 16:50:45
75849.2,65648,2022,29,2023-12-02 16:50:45
46506.56,65650,2022,29,2023-12-02 16:50:45
57343.19,65652,2022,29,2023-12-02 16:50:45
41396.73,65653,2022,29,2023-12-02 16:50:45
28758.63,65655,2022,29,2023-12-02 16:50:45
57137.19,65656,2022,29,2023-12-02 16:50:45
37830.87,65661,2022,29,2023-12-02 16:50:45
55886.770000000004,65663,2022,29,2023-12-02 16:50:45
40878.64,65667,2022,29,2023-12-02 16:50:45
34272.22,65668,2022,29,2023-12-02 16:50:45
75962.5,65669,2022,29,2023-12-02 16:50:45
54938.14,65672,2022,29,2023-12-02 16:50:45
45642.39,65674,2022,29,2023-12-02 16:50:45
48034.05,65679,2022,29,2023-12-02 16:50:45
55441.810000000005,65681,2022,29,2023-12-02 16:50:45
50666.73,65682,2022,29,2023-12-02 16:50:45
61292.21,65686,2022,29,2023-12-02 16:50:45
39646.76,65689,2022,29,2023-12-02 16:50:45
38588.950000000004,65704,2022,29,2023-12-02 16:50:45
54305.72,65705,2022,29,2023-12-02 16:50:45
64741.68,65706,2022,29,2023-12-02 16:50:45
50426.74,65707,2022,29,2023-12-02 16:50:45
48365.71,65708,2022,29,2023-12-02 16:50:45
41143.35,65711,2022,29,2023-12-02 16:50:45
50888.18,65712,2022,29,2023-12-02 16:50:45
51776.04,65713,2022,29,2023-12-02 16:50:45
72433.72,65714,2022,29,2023-12-02 16:50:45
46749.64,65717,2022,29,2023-12-02 16:50:45
68848.29000000001,65721,2022,29,2023-12-02 16:50:45
47699.3,65723,2022,29,2023-12-02 16:50:45
77516.77,65725,2022,29,2023-12-02 16:50:45
45566.17,65734,2022,29,2023-12-02 16:50:45
52453.78,65737,2022,29,2023-12-02 16:50:45
63294.53,65738,2022,29,2023-12-02 16:50:45
49981.78,65740,2022,29,2023-12-02 16:50:45
69240.72,65742,2022,29,2023-12-02 16:50:45
44081.94,65745,2022,29,2023-12-02 16:50:45
51680.25,65746,2022,29,2023-12-02 16:50:45
47671.49,65747,2022,29,2023-12-02 16:50:45
69176.86,65753,2022,29,2023-12-02 16:50:45
68566.07,65757,2022,29,2023-12-02 16:50:45
55226.54,65767,2022,29,2023-12-02 16:50:45
49461.630000000005,65769,2022,29,2023-12-02 16:50:45
56834.37,65770,2022,29,2023-12-02 16:50:45
82682.22,65771,2022,29,2023-12-02 16:50:45
44618.57,65772,2022,29,2023-12-02 16:50:45
45734.06,65775,2022,29,2023-12-02 16:50:45
73709.89,65781,2022,29,2023-12-02 16:50:45
43422.74,65785,2022,29,2023-12-02 16:50:45
46886.630000000005,65786,2022,29,2023-12-02 16:50:45
52860.630000000005,65787,2022,29,2023-12-02 16:50:45
42838.73,65789,2022,29,2023-12-02 16:50:45
38986.53,65791,2022,29,2023-12-02 16:50:45
37419.9,65793,2022,29,2023-12-02 16:50:45
45091.340000000004,65802,2022,29,2023-12-02 16:50:45
43759.55,65803,2022,29,2023-12-02 16:50:45
54563.22,65804,2022,29,2023-12-02 16:50:45
24060.8,65806,2022,29,2023-12-02 16:50:45
47015.380000000005,65807,2022,29,2023-12-02 16:50:45
99606.15000000001,65809,2022,29,2023-12-02 16:50:45
79651.96,65810,2022,29,2023-12-02 16:50:45
58741.93,66090,2022,29,2023-12-02 16:50:45
53890.630000000005,63014,2022,29,2023-12-02 16:50:45
57293.75,63036,2022,29,2023-12-02 16:50:45
65169.130000000005,63039,2022,29,2023-12-02 16:50:45
56421.340000000004,63041,2022,29,2023-12-02 16:50:45
-686666665.98,63061,2022,29,2023-12-02 16:50:45
36198.32,63071,2022,29,2023-12-02 16:50:45
257501.03,63073,2022,29,2023-12-02 16:50:45
37101.63,63087,2022,29,2023-12-02 16:50:45
80744.79000000001,63091,2022,29,2023-12-02 16:50:45
46350.0,63330,2022,29,2023-12-02 16:50:45
52985.26,63336,2022,29,2023-12-02 16:50:45
46510.68,63339,2022,29,2023-12-02 16:50:45
69095.49,63344,2022,29,2023-12-02 16:50:45
51974.83,63352,2022,29,2023-12-02 16:50:45
97665.63,63373,2022,29,2023-12-02 16:50:45
46534.37,63380,2022,29,2023-12-02 16:50:45
109415.87000000001,63381,2022,29,2023-12-02 16:50:45
92791.67,63386,2022,29,2023-12-02 16:50:45
60909.05,63388,2022,29,2023-12-02 16:50:45
46350.0,63434,2022,29,2023-12-02 16:50:45
59040.630000000005,63436,2022,29,2023-12-02 16:50:45
35668.9,63437,2022,29,2023-12-02 16:50:45
39912.5,63440,2022,29,2023-12-02 16:50:45
57165.0,63441,2022,29,2023-12-02 16:50:45
27251.74,63443,2022,29,2023-12-02 16:50:45
42230.0,63446,2022,29,2023-12-02 16:50:45
51408.33,63448,2022,29,2023-12-02 16:50:45
80524.37,63451,2022,29,2023-12-02 16:50:45
72402.82,63454,2022,29,2023-12-02 16:50:45
48281.25,63460,2022,29,2023-12-02 16:50:45
43372.270000000004,63462,2022,29,2023-12-02 16:50:45
71307.93000000001,63463,2022,29,2023-12-02 16:50:45
48603.64,63469,2022,29,2023-12-02 16:50:45
68810.18000000001,63471,2022,29,2023-12-02 16:50:45
56363.66,63530,2022,29,2023-12-02 16:50:45
66752.24,63531,2022,29,2023-12-02 16:50:45
50515.32,63532,2022,29,2023-12-02 16:50:45
60971.880000000005,63533,2022,29,2023-12-02 16:50:45
38531.270000000004,63534,2022,29,2023-12-02 16:50:45
39544.79,63544,2022,29,2023-12-02 16:50:45
39912.5,63545,2022,29,2023-12-02 16:50:45
59868.75,63546,2022,29,2023-12-02 16:50:45
25750.0,63547,2022,29,2023-12-02 16:50:45
-686666665.98,63551,2022,29,2023-12-02 16:50:45
64451.22,63557,2022,29,2023-12-02 16:50:45
52245.72,63558,2022,29,2023-12-02 16:50:45
49844.79,63559,2022,29,2023-12-02 16:50:45
27434.05,63563,2022,29,2023-12-02 16:50:45
77647.58,63621,2022,29,2023-12-02 16:50:45
43860.49,63623,2022,29,2023-12-02 16:50:45
52530.0,63625,2022,29,2023-12-02 16:50:45
57114.53,63626,2022,29,2023-12-02 16:50:45
69195.40000000001,63631,2022,29,2023-12-02 16:50:45
48152.5,63633,2022,29,2023-12-02 16:50:45
44258.07,63636,2022,29,2023-12-02 16:50:45
45607.37,63637,2022,29,2023-12-02 16:50:45
34976.74,63648,2022,29,2023-12-02 16:50:45
40170.0,63653,2022,29,2023-12-02 16:50:45
26930.38,63654,2022,29,2023-12-02 16:50:45
53877.24,63656,2022,29,2023-12-02 16:50:45
42809.89,63663,2022,29,2023-12-02 16:50:45
64787.0,63732,2022,29,2023-12-02 16:50:45
59308.43,63739,2022,29,2023-12-02 16:50:45
93106.85,63747,2022,29,2023-12-02 16:50:45
53383.87,63748,2022,29,2023-12-02 16:50:45
55684.89,63766,2022,29,2023-12-02 16:50:45
77572.39,63770,2022,29,2023-12-02 16:50:45
-686666665.98,63783,2022,29,2023-12-02 16:50:45
42745.0,63785,2022,29,2023-12-02 16:50:45
29544.52,63821,2022,29,2023-12-02 16:50:45
45062.5,63828,2022,29,2023-12-02 16:50:45
33573.88,63829,2022,29,2023-12-02 16:50:45
35865.63,63837,2022,29,2023-12-02 16:50:45
42395.83,63848,2022,29,2023-12-02 16:50:45
37832.93,63852,2022,29,2023-12-02 16:50:45
45706.25,63855,2022,29,2023-12-02 16:50:45
35148.75,63862,2022,29,2023-12-02 16:50:45
32915.71,63866,2022,29,2023-12-02 16:50:45
40932.200000000004,63867,2022,29,2023-12-02 16:50:45
40663.37,63868,2022,29,2023-12-02 16:50:45
43839.89,63870,2022,29,2023-12-02 16:50:45
45062.5,63874,2022,29,2023-12-02 16:50:45
30900.0,63939,2022,29,2023-12-02 16:50:45
50905.69,63944,2022,29,2023-12-02 16:50:45
46092.5,63945,2022,29,2023-12-02 16:50:45
-686666665.98,63964,2022,29,2023-12-02 16:50:45
56564.51,64001,2022,29,2023-12-02 16:50:45
56650.0,64017,2022,29,2023-12-02 16:50:45
96171.1,64018,2022,29,2023-12-02 16:50:45
76863.75,64021,2022,29,2023-12-02 16:50:45
52787.5,64022,2022,29,2023-12-02 16:50:45
65662.5,64035,2022,29,2023-12-02 16:50:45
27313.54,64036,2022,29,2023-12-02 16:50:45
77802.08,64071,2022,29,2023-12-02 16:50:45
60512.5,64074,2022,29,2023-12-02 16:50:45
78195.54000000001,64084,2022,29,2023-12-02 16:50:45
73755.21,64088,2022,29,2023-12-02 16:50:45
54549.83,64096,2022,29,2023-12-02 16:50:45
67317.71,64097,2022,29,2023-12-02 16:50:45
37061.46,64125,2022,29,2023-12-02 16:50:45
110101.85,64139,2022,29,2023-12-02 16:50:45
59654.51,64146,2022,29,2023-12-02 16:50:45
67593.75,64161,2022,29,2023-12-02 16:50:45
48179.28,64163,2022,29,2023-12-02 16:50:45
127952.78,64165,2022,29,2023-12-02 16:50:45
49497.68,64166,2022,29,2023-12-02 16:50:45
180718.65,64167,2022,29,2023-12-02 16:50:45
81993.15000000001,64401,2022,29,2023-12-02 16:50:45
62840.3,64421,2022,29,2023-12-02 16:50:45
57857.16,64427,2022,29,2023-12-02 16:50:45
55069.98,64430,2022,29,2023-12-02 16:50:45
83915.13,64436,2022,29,2023-12-02 16:50:45
-686666665.98,64438,2022,29,2023-12-02 16:50:45
73463.72,64439,2022,29,2023-12-02 16:50:45
75399.09,64440,2022,29,2023-12-02 16:50:45
83687.5,64444,2022,29,2023-12-02 16:50:45
64039.22,64448,2022,29,2023-12-02 16:50:45
59868.75,64449,2022,29,2023-12-02 16:50:45
69739.24,64453,2022,29,2023-12-02 16:50:45
54718.75,64457,2022,29,2023-12-02 16:50:45
70257.33,64459,2022,29,2023-12-02 16:50:45
78051.34,64474,2022,29,2023-12-02 16:50:45
40319.35,64475,2022,29,2023-12-02 16:50:45
88407.99,64480,2022,29,2023-12-02 16:50:45
48067.01,64481,2022,29,2023-12-02 16:50:45
55935.18,64482,2022,29,2023-12-02 16:50:45
59458.810000000005,64483,2022,29,2023-12-02 16:50:45
54718.75,64484,2022,29,2023-12-02 16:50:45
79761.14,64493,2022,29,2023-12-02 16:50:45
56549.060000000005,64494,2022,29,2023-12-02 16:50:45
88421.38,64497,2022,29,2023-12-02 16:50:45
63915.62,64620,2022,29,2023-12-02 16:50:45
76392.01,64622,2022,29,2023-12-02 16:50:45
67807.99,64623,2022,29,2023-12-02 16:50:45
47351.16,64625,2022,29,2023-12-02 16:50:45
64697.39,64630,2022,29,2023-12-02 16:50:45
58581.25,64631,2022,29,2023-12-02 16:50:45
57222.68,64632,2022,29,2023-12-02 16:50:45
60512.5,64635,2022,29,2023-12-02 16:50:45
41457.5,64636,2022,29,2023-12-02 16:50:45
61156.25,64637,2022,29,2023-12-02 16:50:45
55753.9,64638,2022,29,2023-12-02 16:50:45
44270.43,64642,2022,29,2023-12-02 16:50:45
51832.69,64643,2022,29,2023-12-02 16:50:45
44311.630000000005,64647,2022,29,2023-12-02 16:50:45
45320.0,64649,2022,29,2023-12-02 16:50:45
38723.88,64650,2022,29,2023-12-02 16:50:45
50212.5,64651,2022,29,2023-12-02 16:50:45
66177.5,64653,2022,29,2023-12-02 16:50:45
50212.5,64656,2022,29,2023-12-02 16:50:45
53109.89,64657,2022,29,2023-12-02 16:50:45
64098.96,64659,2022,29,2023-12-02 16:50:45
47351.16,64661,2022,29,2023-12-02 16:50:45
69847.39,64664,2022,29,2023-12-02 16:50:45
51929.51,64667,2022,29,2023-12-02 16:50:45
57776.82,64670,2022,29,2023-12-02 16:50:45
62572.5,64674,2022,29,2023-12-02 16:50:45
47637.5,64679,2022,29,2023-12-02 16:50:45
54454.04,64682,2022,29,2023-12-02 16:50:45
80000.1,64686,2022,29,2023-12-02 16:50:45
57487.39,64688,2022,29,2023-12-02 16:50:45
56650.0,64689,2022,29,2023-12-02 16:50:45
71547.92,64726,2022,29,2023-12-02 16:50:45
65448.26,64728,2022,29,2023-12-02 16:50:45
68623.75,64733,2022,29,2023-12-02 16:50:45
51113.75,64738,2022,29,2023-12-02 16:50:45
90125.0,64739,2022,29,2023-12-02 16:50:45
48011.39,64740,2022,29,2023-12-02 16:50:45
34762.5,64741,2022,29,2023-12-02 16:50:45
48067.01,64743,2022,29,2023-12-02 16:50:45
71902.24,64746,2022,29,2023-12-02 16:50:45
45448.75,64748,2022,29,2023-12-02 16:50:45
31299.64,64750,2022,29,2023-12-02 16:50:45
57937.5,64752,2022,29,2023-12-02 16:50:45
49507.98,64756,2022,29,2023-12-02 16:50:45
60105.65,64761,2022,29,2023-12-02 16:50:45
42271.200000000004,64763,2022,29,2023-12-02 16:50:45
44204.51,64767,2022,29,2023-12-02 16:50:45
57488.42,64770,2022,29,2023-12-02 16:50:45
56465.630000000005,64771,2022,29,2023-12-02 16:50:45
61566.19,64778,2022,29,2023-12-02 16:50:45
48518.15,64780,2022,29,2023-12-02 16:50:45
44290.0,64783,2022,29,2023-12-02 16:50:45
45205.67,64784,2022,29,2023-12-02 16:50:45
64223.590000000004,64788,2022,29,2023-12-02 16:50:45
40494.450000000004,64790,2022,29,2023-12-02 16:50:45
66419.55,64832,2022,29,2023-12-02 16:50:45
46271.72,64842,2022,29,2023-12-02 16:50:45
31989.74,64847,2022,29,2023-12-02 16:50:45
86262.5,64848,2022,29,2023-12-02 16:50:45
55471.68,64859,2022,29,2023-12-02 16:50:45
53723.770000000004,64861,2022,29,2023-12-02 16:50:45
51722.48,64866,2022,29,2023-12-02 16:50:45
52668.020000000004,64867,2022,29,2023-12-02 16:50:45
92900.85,64873,2022,29,2023-12-02 16:50:45
85747.5,65001,2022,29,2023-12-02 16:50:45
89964.32,65016,2022,29,2023-12-02 16:50:45
58305.21,65024,2022,29,2023-12-02 16:50:45
42487.5,65025,2022,29,2023-12-02 16:50:45
82722.39,65035,2022,29,2023-12-02 16:50:45
53538.37,65040,2022,29,2023-12-02 16:50:45
60981.15,65048,2022,29,2023-12-02 16:50:45
80158.72,65054,2022,29,2023-12-02 16:50:45
47486.090000000004,65058,2022,29,2023-12-02 16:50:45
64819.96,65059,2022,29,2023-12-02 16:50:45
53045.0,65061,2022,29,2023-12-02 16:50:45
44901.82,65064,2022,29,2023-12-02 16:50:45
51070.49,65067,2022,29,2023-12-02 16:50:45
57293.75,65068,2022,29,2023-12-02 16:50:45
59081.83,65072,2022,29,2023-12-02 16:50:45
71342.95,65075,2022,29,2023-12-02 16:50:45
58680.130000000005,65076,2022,29,2023-12-02 16:50:45
67404.23,65082,2022,29,2023-12-02 16:50:45
30087.33,65083,2022,29,2023-12-02 16:50:45
80682.99,65085,2022,29,2023-12-02 16:50:45
62612.67,65237,2022,29,2023-12-02 16:50:45
66257.84,65239,2022,29,2023-12-02 16:50:45
66628.64,65244,2022,29,2023-12-02 16:50:45
65476.07,65247,2022,29,2023-12-02 16:50:45
58741.93,65257,2022,29,2023-12-02 16:50:45
53217.01,65260,2022,29,2023-12-02 16:50:45
66121.88,65262,2022,29,2023-12-02 16:50:45
47130.74,65263,2022,29,2023-12-02 16:50:45
-686666665.98,65264,2022,29,2023-12-02 16:50:45
71026.74,65274,2022,29,2023-12-02 16:50:45
129164.06,65287,2022,29,2023-12-02 16:50:45
70382.99,65321,2022,29,2023-12-02 16:50:45
64375.0,65322,2022,29,2023-12-02 16:50:45
54213.020000000004,65323,2022,29,2023-12-02 16:50:45
54762.01,65324,2022,29,2023-12-02 16:50:45
52787.5,65330,2022,29,2023-12-02 16:50:45
51750.29,65333,2022,29,2023-12-02 16:50:45
60239.55,65334,2022,29,2023-12-02 16:50:45
56440.91,65345,2022,29,2023-12-02 16:50:45
81627.5,65347,2022,29,2023-12-02 16:50:45
39740.49,65348,2022,29,2023-12-02 16:50:45
-686666665.98,65439,2022,29,2023-12-02 16:50:45
-686666665.98,65440,2022,29,2023-12-02 16:50:45
45963.75,65444,2022,29,2023-12-02 16:50:45
46057.48,65462,2022,29,2023-12-02 16:50:45
45782.47,65470,2022,29,2023-12-02 16:50:45
42951.0,65534,2022,29,2023-12-02 16:50:45
49010.49,65555,2022,29,2023-12-02 16:50:45
48339.96,65566,2022,29,2023-12-02 16:50:45
41111.42,65567,2022,29,2023-12-02 16:50:45
29115.010000000002,65570,2022,29,2023-12-02 16:50:45
23947.5,65571,2022,29,2023-12-02 16:50:45
49344.21,65590,2022,29,2023-12-02 16:50:45
46104.86,65601,2022,29,2023-12-02 16:50:45
33107.29,65609,2022,29,2023-12-02 16:50:45
58838.75,65614,2022,29,2023-12-02 16:50:45
53753.64,65617,2022,29,2023-12-02 16:50:45
-686666665.98,65627,2022,29,2023-12-02 16:50:45
32590.23,65634,2022,29,2023-12-02 16:50:45
73387.5,65635,2022,29,2023-12-02 16:50:45
42917.01,65637,2022,29,2023-12-02 16:50:45
57937.5,65640,2022,29,2023-12-02 16:50:45
43676.12,65649,2022,29,2023-12-02 16:50:45
68237.5,65658,2022,29,2023-12-02 16:50:45
43072.54,65662,2022,29,2023-12-02 16:50:45
53994.66,65680,2022,29,2023-12-02 16:50:45
36372.39,65685,2022,29,2023-12-02 16:50:45
35245.57,65690,2022,29,2023-12-02 16:50:45
44805.0,65692,2022,29,2023-12-02 16:50:45
65191.79,65710,2022,29,2023-12-02 16:50:45
48328.630000000005,65722,2022,29,2023-12-02 16:50:45
33815.93,65724,2022,29,2023-12-02 16:50:45
37551.74,65732,2022,29,2023-12-02 16:50:45
37194.33,65733,2022,29,2023-12-02 16:50:45
55469.62,65739,2022,29,2023-12-02 16:50:45
35906.83,65752,2022,29,2023-12-02 16:50:45
102071.97,65756,2022,29,2023-12-02 16:50:45
37879.28,65759,2022,29,2023-12-02 16:50:45
34762.5,65760,2022,29,2023-12-02 16:50:45
24462.5,65761,2022,29,2023-12-02 16:50:45
32702.5,65762,2022,29,2023-12-02 16:50:45
27600.91,65764,2022,29,2023-12-02 16:50:45
67110.68000000001,65773,2022,29,2023-12-02 16:50:45
28038.66,65774,2022,29,2023-12-02 16:50:45
-686666665.98,65778,2022,29,2023-12-02 16:50:45
30002.87,65779,2022,29,2023-12-02 16:50:45
53011.01,65790,2022,29,2023-12-02 16:50:45
70453.03,59001,2022,30,2023-12-02 16:50:45
43159.06,59003,2022,30,2023-12-02 16:50:45
